source_gww_id,source_gdw_id,target_gww_id,target_gdw_id,season,hops,direct,window,n_years,fill_share_pct,pair_impact_pct_of_target_runoff,source_delta_storage_mcm,activity_share_pct,drawdown_share_pct,pair_impact_ratio,area_coverage_pct,runoff_coverage_pct,pair_impact_days,target_full_runoff_mcm,source_full_runoff_mcm,signed_storage_change_share_pct
44124,22795,17311,22853,pre_monsoon,1,1,2016-2021,6,6.891272,-45.264761,-7.622183,6.121091,9.163435,-0.452648,2.021205,1.249626,-41.190932,24.570122,0.342225,7.923911
45325,22805,17311,22853,pre_monsoon,1,1,2016-2021,6,24.626734,202.791291,33.7385,4.326725,0.607879,2.027913,0.97693,0.62963,184.540075,24.570122,0.162915,-3.536838
70830,10451,17311,22853,pre_monsoon,1,1,2016-2021,6,31.357516,-29.664589,3.108,18.03551,10.148758,-0.296646,3.318143,2.130206,-26.994776,24.570122,0.577234,19.625571
77528,6576,17311,22853,pre_monsoon,1,1,2016-2021,6,,-1355.622125,-272.605,36.477599,71.799885,-13.556221,55.96254,74.220131,-1233.616134,24.570122,18.037208,48.098215
64733,22804,17311,22853,pre_monsoon,2,0,2016-2021,6,37.971761,251.233455,37.525833,6.170004,1.189693,2.512335,0.525348,0.284723,228.622444,24.570122,0.075167,-0.820189
76686,10459,17311,22853,pre_monsoon,2,0,2016-2021,5,53.029315,333.171592,66.488,15.498372,19.853203,3.331716,7.79976,4.023841,303.186148,25.121354,1.152018,23.136401
23471,22818,17311,22853,pre_monsoon,3,0,2016-2021,6,4.052858,0.308653,-0.301333,1.402857,2.451715,0.003087,8.207418,4.558457,0.280874,24.570122,1.232026,0.804819
68612,10457,17311,22853,pre_monsoon,3,0,2016-2021,6,23.879795,247.773022,35.815333,4.188221,1.856708,2.47773,3.896252,2.275962,225.47345,24.570122,0.613987,-1.639009
47377,22814,17311,22853,pre_monsoon,4,0,2016-2021,4,7.17913,-70.932601,-13.069,4.583528,14.880858,-0.709326,0.946313,0.541485,-64.548667,28.357317,0.152797,1.653566
21623,22796,17311,22853,monsoon,1,1,2016-2021,6,4.988582,12.998417,11.61795,2.11533,,0.129984,0.53248,0.393245,11.958544,117.883879,0.479517,11.081427
26992,22794,17311,22853,monsoon,1,1,2016-2021,6,11.873194,9.293383,6.189383,7.518859,29.908091,0.092934,0.53248,0.393245,8.549912,117.883879,0.479517,13.75001
44124,22795,17311,22853,monsoon,1,1,2016-2021,6,7.050801,14.146428,13.805133,2.994542,4.231507,0.141464,2.021205,0.769852,13.014714,117.883879,0.955865,15.681118
45325,22805,17311,22853,monsoon,1,1,2016-2021,6,8.111908,19.297903,17.389167,3.888257,0.462089,0.192979,0.97693,0.508323,17.754071,117.883879,0.607611,8.102682
70830,10451,17311,22853,monsoon,1,1,2016-2021,6,31.04232,-57.69598,-50.7915,11.336081,45.448994,-0.57696,3.318143,1.433362,-53.080301,117.883879,1.77191,-58.55721
77528,6576,17311,22853,monsoon,1,1,2016-2021,6,63.276891,319.480835,330.465,39.144254,22.259325,3.194808,55.96254,79.893233,293.922368,117.883879,94.173858,32.95604
64733,22804,17311,22853,monsoon,2,0,2016-2021,6,4.743139,-3.64922,-5.008,7.56811,26.755623,-0.036492,0.525348,0.177827,-3.357282,117.883879,0.208166,-13.265103
76686,10459,17311,22853,monsoon,2,0,2016-2021,4,,-88.187012,-120.255,14.656618,39.912898,-0.88187,7.79976,2.37261,-81.132051,133.369481,3.311179,135.372842
23471,22818,17311,22853,monsoon,3,0,2016-2021,6,1.296189,1.710003,1.006517,1.194685,2.931144,0.0171,8.207418,2.568395,1.573203,117.883879,3.103951,1.798348
68612,10457,17311,22853,monsoon,3,0,2016-2021,6,19.825447,39.332569,38.484833,10.399502,9.995623,0.393326,3.896252,1.410166,36.185964,117.883879,1.709009,5.89596
47377,22814,17311,22853,monsoon,4,0,2016-2021,5,29.351454,-2.381129,-1.4394,4.883161,17.357518,-0.023811,0.946313,0.359279,-2.190638,123.274558,0.441669,-9.230201
21623,22796,17311,22853,winter,1,1,2016-2021,6,1.572335,6.377662,7.2979,1.072609,,0.063777,0.53248,0.531882,5.867449,220.683256,1.153032,-118.457298
26992,22794,17311,22853,winter,1,1,2016-2021,6,8.205671,32.232092,56.4015,6.744421,,0.322321,0.53248,0.531882,29.653524,220.683256,1.153032,-279.291164
44124,22795,17311,22853,winter,1,1,2016-2021,6,8.926489,15.364118,5.826167,3.70009,60.393014,0.153641,2.021205,1.529708,14.134988,220.683256,3.582523,-386.149202
45325,22805,17311,22853,winter,1,1,2016-2021,6,7.881216,27.713216,34.894667,4.773583,0.119247,0.277132,0.97693,0.838368,25.496159,220.683256,1.946019,-426.29926
70830,10451,17311,22853,winter,1,1,2016-2021,6,27.194781,119.622856,181.452,23.515659,,1.196229,3.318143,2.626007,110.053028,220.683256,6.067568,-716.603263
77528,6576,17311,22853,winter,1,1,2016-2021,6,44.815308,88.774032,273.181667,28.770523,52.762605,0.88774,55.96254,64.041447,81.67211,220.683256,135.979264,190.508868
64733,22804,17311,22853,winter,2,0,2016-2021,6,11.437423,27.011751,72.107167,9.209164,32.549485,0.270118,0.525348,0.387899,24.850811,220.683256,0.957865,7.472432
76686,10459,17311,22853,winter,2,0,2016-2021,4,14.937104,-34.145029,-7.2425,9.939399,22.510865,-0.34145,7.79976,5.109917,-31.413426,157.92248,8.661259,1325.792444
23471,22818,17311,22853,winter,3,0,2016-2021,6,0.971104,2.835748,2.669483,0.504383,51.596228,0.028357,8.207418,5.911403,2.608888,220.683256,14.185182,-42.142101
68612,10457,17311,22853,winter,3,0,2016-2021,6,12.017399,40.328946,122.21,9.45953,3.762935,0.403289,3.896252,2.91663,37.10263,220.683256,6.994555,-111.515256
47377,22814,17311,22853,winter,4,0,2016-2021,6,2.686096,-29.097624,-10.0525,5.623772,36.794773,-0.290976,0.946313,0.754981,-26.769814,220.683256,1.835107,1098.614613
66995,22835,19654,22816,dry,1,1,2001-2005,5,,-2538715.330741,-393.0506,100.0,100.0,-25387.153307,780.336339,594.254456,-2286529.004487,0.054793,0.35605,100.0
66995,22835,19654,22816,pre_monsoon,1,1,2001-2005,5,100.0,5788.27315,4.156,100.0,100.0,57.882732,780.336339,629.283798,5267.328567,0.051146,0.303944,100.0
66995,22835,19654,22816,monsoon,1,1,2001-2005,5,100.0,149064.146408,221.1652,100.0,100.0,1490.641464,780.336339,624.971352,137139.014696,0.261596,1.66825,100.0
66995,22835,19654,22816,winter,1,1,2001-2005,5,100.0,-63686.028223,19.4292,100.0,100.0,-636.860282,780.336339,624.260608,-58591.145965,0.197567,1.233974,100.0
66995,22835,19654,22816,dry,1,1,2006-2010,5,,-183453.835613,-149.1656,100.0,100.0,-1834.538356,780.336339,748.859892,-165125.442652,0.095974,0.734425,100.0
66995,22835,19654,22816,pre_monsoon,1,1,2006-2010,5,100.0,-67739.284476,-20.4852,100.0,100.0,-677.392845,780.336339,658.967548,-61642.748873,0.064507,0.427555,100.0
66995,22835,19654,22816,monsoon,1,1,2006-2010,5,100.0,8995.178788,111.4934,100.0,100.0,89.951788,780.336339,651.510673,8275.564485,0.823026,5.271209,100.0
66995,22835,19654,22816,winter,1,1,2006-2010,5,100.0,1378.675687,8.7588,100.0,100.0,13.786757,780.336339,686.335973,1268.381632,1.125634,7.931976,100.0
66995,22835,19654,22816,dry,1,1,2011-2015,5,100.0,-176194.148644,-123.3918,100.0,100.0,-1761.941486,780.336339,743.732479,-158557.224733,0.085452,0.654353,100.0
66995,22835,19654,22816,pre_monsoon,1,1,2011-2015,5,100.0,47020.04819,40.2312,100.0,100.0,470.200482,780.336339,614.760505,42788.243853,0.089276,0.556369,100.0
66995,22835,19654,22816,monsoon,1,1,2011-2015,5,100.0,94400.472692,250.2436,100.0,,944.004727,780.336339,605.225384,86848.434877,0.45866,2.781504,100.0
66995,22835,19654,22816,winter,1,1,2011-2015,5,100.0,18759.747831,53.319,100.0,,187.597478,780.336339,605.949862,17258.968004,0.617514,3.745588,100.0
66995,22835,19654,22816,dry,1,1,2016-2021,6,,-649688.596428,-385.4225,100.0,100.0,-6496.885964,780.336339,670.55795,-589412.770192,0.113586,0.829046,100.0
66995,22835,19654,22816,pre_monsoon,1,1,2016-2021,6,100.0,-79942.306867,-81.838167,100.0,100.0,-799.423069,780.336339,675.555993,-72747.499249,0.065833,0.44306,100.0
66995,22835,19654,22816,monsoon,1,1,2016-2021,6,100.0,116159.386673,364.231,100.0,,1161.593867,780.336339,649.141302,106866.635739,0.329921,2.108051,100.0
66995,22835,19654,22816,winter,1,1,2016-2021,6,100.0,-14892.713572,-20.279333,100.0,100.0,-148.927136,780.336339,688.926928,-13701.296486,0.897132,6.385293,100.0
47377,22814,21623,22796,dry,1,1,2001-2005,5,100.0,-8112.851839,-11.494,100.0,100.0,-81.128518,177.718093,96.876713,-7431.51242,0.091491,0.117287,100.0
47377,22814,21623,22796,pre_monsoon,1,1,2001-2005,5,100.0,10702.822217,0.7774,100.0,100.0,107.028222,177.718093,94.251995,9739.568217,0.088153,0.084889,100.0
47377,22814,21623,22796,monsoon,1,1,2001-2005,5,100.0,-417.852192,0.9864,100.0,100.0,-4.178522,177.718093,74.931895,-384.424017,0.440014,0.360812,100.0
47377,22814,21623,22796,winter,1,1,2001-2005,5,100.0,2604.329192,10.9902,100.0,100.0,26.043292,177.718093,80.045165,2395.982856,0.357776,0.328742,100.0
47377,22814,21623,22796,dry,1,1,2006-2010,5,100.0,-11057.654091,-11.301,100.0,100.0,-110.576541,177.718093,152.980155,-9951.888682,0.164006,0.24573,100.0
47377,22814,21623,22796,pre_monsoon,1,1,2006-2010,5,100.0,435.577466,0.4418,100.0,100.0,4.355775,177.718093,113.35032,396.375494,0.127615,0.142055,100.0
47377,22814,21623,22796,monsoon,1,1,2006-2010,5,100.0,-25.074405,0.329,100.0,100.0,-0.250744,177.718093,97.56324,-23.068452,1.148118,1.162534,100.0
47377,22814,21623,22796,winter,1,1,2006-2010,5,100.0,94.073639,0.4844,100.0,100.0,0.940736,177.718093,143.459289,86.547748,1.405346,2.148305,100.0
47377,22814,21623,22796,dry,1,1,2011-2015,5,100.0,-50519.456207,-36.0372,100.0,100.0,-505.194562,177.718093,160.112729,-45486.328809,0.105287,0.180252,100.0
47377,22814,21623,22796,pre_monsoon,1,1,2011-2015,5,100.0,-5296.475931,-5.6172,100.0,100.0,-52.964759,177.718093,105.501855,-4819.793097,0.146643,0.157409,100.0
47377,22814,21623,22796,monsoon,1,1,2011-2015,5,100.0,-2065.432426,-16.5338,100.0,100.0,-20.654324,177.718093,77.17122,-1900.197832,0.735703,0.568875,100.0
47377,22814,21623,22796,winter,1,1,2011-2015,5,100.0,110.295986,1.24,100.0,100.0,1.10296,177.718093,109.211265,101.472307,0.729769,0.81828,100.0
47377,22814,21623,22796,dry,1,1,2016-2021,4,100.0,12778.357367,27.077,100.0,,127.783574,177.718093,136.847967,11514.633037,0.170058,0.291973,100.0
47377,22814,21623,22796,pre_monsoon,1,1,2016-2021,4,100.0,-20373.782122,-13.069,100.0,100.0,-203.737821,177.718093,134.708371,-18540.141731,0.12109,0.152797,100.0
47377,22814,21623,22796,monsoon,1,1,2016-2021,5,100.0,-662.866981,-1.4394,100.0,100.0,-6.62867,177.718093,91.76098,-609.837623,0.511847,0.441669,100.0
47377,22814,21623,22796,winter,1,1,2016-2021,6,100.0,-5604.480404,-10.0525,100.0,100.0,-56.044804,177.718093,142.860343,-5156.121971,1.153032,1.835107,100.0
47377,22814,26992,22794,dry,2,0,2001-2005,5,100.0,-8112.851839,-11.494,100.0,100.0,-81.128518,177.718093,96.876713,-7431.51242,0.091491,0.117287,100.0
47377,22814,26992,22794,pre_monsoon,2,0,2001-2005,5,100.0,10702.822217,0.7774,100.0,100.0,107.028222,177.718093,94.251995,9739.568217,0.088153,0.084889,100.0
47377,22814,26992,22794,monsoon,2,0,2001-2005,5,100.0,-417.852192,0.9864,100.0,100.0,-4.178522,177.718093,74.931895,-384.424017,0.440014,0.360812,100.0
47377,22814,26992,22794,winter,2,0,2001-2005,5,100.0,2604.329192,10.9902,100.0,100.0,26.043292,177.718093,80.045165,2395.982856,0.357776,0.328742,100.0
47377,22814,26992,22794,dry,2,0,2006-2010,5,100.0,-11057.654091,-11.301,100.0,100.0,-110.576541,177.718093,152.980155,-9951.888682,0.164006,0.24573,100.0
47377,22814,26992,22794,pre_monsoon,2,0,2006-2010,5,100.0,435.577466,0.4418,100.0,100.0,4.355775,177.718093,113.35032,396.375494,0.127615,0.142055,100.0
47377,22814,26992,22794,monsoon,2,0,2006-2010,5,100.0,-25.074405,0.329,100.0,100.0,-0.250744,177.718093,97.56324,-23.068452,1.148118,1.162534,100.0
47377,22814,26992,22794,winter,2,0,2006-2010,5,100.0,94.073639,0.4844,100.0,100.0,0.940736,177.718093,143.459289,86.547748,1.405346,2.148305,100.0
47377,22814,26992,22794,dry,2,0,2011-2015,5,100.0,-50519.456207,-36.0372,100.0,100.0,-505.194562,177.718093,160.112729,-45486.328809,0.105287,0.180252,100.0
47377,22814,26992,22794,pre_monsoon,2,0,2011-2015,5,100.0,-5296.475931,-5.6172,100.0,100.0,-52.964759,177.718093,105.501855,-4819.793097,0.146643,0.157409,100.0
47377,22814,26992,22794,monsoon,2,0,2011-2015,5,100.0,-2065.432426,-16.5338,100.0,100.0,-20.654324,177.718093,77.17122,-1900.197832,0.735703,0.568875,100.0
47377,22814,26992,22794,winter,2,0,2011-2015,5,100.0,110.295986,1.24,100.0,100.0,1.10296,177.718093,109.211265,101.472307,0.729769,0.81828,100.0
47377,22814,26992,22794,dry,2,0,2016-2021,4,100.0,12778.357367,27.077,100.0,,127.783574,177.718093,136.847967,11514.633037,0.170058,0.291973,100.0
47377,22814,26992,22794,pre_monsoon,2,0,2016-2021,4,100.0,-20373.782122,-13.069,100.0,100.0,-203.737821,177.718093,134.708371,-18540.141731,0.12109,0.152797,100.0
47377,22814,26992,22794,monsoon,2,0,2016-2021,5,100.0,-662.866981,-1.4394,100.0,100.0,-6.62867,177.718093,91.76098,-609.837623,0.511847,0.441669,100.0
47377,22814,26992,22794,winter,2,0,2016-2021,6,100.0,-5604.480404,-10.0525,100.0,100.0,-56.044804,177.718093,142.860343,-5156.121971,1.153032,1.835107,100.0
32908,22866,27329,22860,dry,1,1,2001-2005,5,100.0,27811.133196,-2.5282,100.0,100.0,278.111332,19.562023,9.79444,25025.768793,0.436072,0.055526,100.0
32908,22866,27329,22860,pre_monsoon,1,1,2001-2005,5,100.0,-120.512291,-0.0988,100.0,100.0,-1.205123,19.562023,12.514882,-109.666185,0.40821,0.04521,100.0
32908,22866,27329,22860,monsoon,1,1,2001-2005,5,100.0,-383.800075,-9.329,100.0,100.0,-3.838001,19.562023,13.042703,-353.096069,2.133728,0.29323,100.0
32908,22866,27329,22860,winter,1,1,2001-2005,5,100.0,647.497103,9.3614,100.0,100.0,6.474971,19.562023,11.672141,595.697334,1.563047,0.192675,100.0
32908,22866,27329,22860,dry,1,1,2006-2010,5,100.0,-572.585384,-5.2764,100.0,100.0,-5.725854,19.562023,15.603563,-515.369131,0.801414,0.138528,100.0
32908,22866,27329,22860,pre_monsoon,1,1,2006-2010,5,100.0,-175.174114,-0.5928,100.0,100.0,-1.751741,19.562023,13.377238,-159.408444,0.52167,0.069564,100.0
32908,22866,27329,22860,monsoon,1,1,2006-2010,5,100.0,-22.04669,-0.86,100.0,100.0,-0.220467,19.562023,14.129195,-20.282955,6.700155,0.928473,100.0
32908,22866,27329,22860,winter,1,1,2006-2010,5,100.0,-10.189414,-0.4426,100.0,100.0,-0.101894,19.562023,15.082378,-9.374261,9.422128,1.498863,100.0
32908,22866,27329,22860,dry,1,1,2011-2015,5,,-451.301697,-2.3436,100.0,100.0,-4.513017,19.562023,17.253377,-406.171527,0.739886,0.135396,100.0
32908,22866,27329,22860,pre_monsoon,1,1,2011-2015,5,,-119.623795,-0.6174,100.0,100.0,-1.196238,19.562023,12.155842,-108.857653,0.7144,0.089216,100.0
32908,22866,27329,22860,monsoon,1,1,2011-2015,5,100.0,125.533601,2.5694,100.0,,1.255336,19.562023,12.401825,115.490913,3.680408,0.462129,100.0
32908,22866,27329,22860,winter,1,1,2011-2015,5,100.0,-53.746199,-1.0812,100.0,100.0,-0.537462,19.562023,12.302427,-49.446503,5.019778,0.635447,100.0
32908,22866,27329,22860,dry,1,1,2016-2021,6,100.0,73.89836,-0.585,100.0,100.0,0.738984,19.562023,13.511231,68.317327,0.940663,0.149935,100.0
32908,22866,27329,22860,pre_monsoon,1,1,2016-2021,6,100.0,-1426.307664,-4.212667,100.0,100.0,-14.263077,19.562023,14.026307,-1297.939975,0.54117,0.076027,100.0
32908,22866,27329,22860,monsoon,1,1,2016-2021,6,100.0,543.741032,10.7425,100.0,100.0,5.43741,19.562023,14.096827,500.241749,2.654386,0.366999,100.0
32908,22866,27329,22860,winter,1,1,2016-2021,6,100.0,136.113391,3.037833,100.0,100.0,1.361134,19.562023,14.760863,125.22432,7.373945,1.146945,100.0
38682,22869,34563,22878,dry,1,1,2001-2005,5,100.0,14177.640481,-29.5742,100.0,100.0,141.776405,509.133068,851.684176,12678.987721,0.145221,0.904432,100.0
38682,22869,34563,22878,pre_monsoon,1,1,2001-2005,5,100.0,19950.84406,9.9024,100.0,100.0,199.508441,509.133068,629.928093,18155.268095,0.116333,0.704663,100.0
38682,22869,34563,22878,monsoon,1,1,2001-2005,5,,-5607.764498,-14.1068,100.0,100.0,-56.077645,509.133068,614.754117,-5159.143339,0.718595,4.211509,100.0
38682,22869,34563,22878,winter,1,1,2001-2005,5,100.0,746.394144,13.8482,100.0,100.0,7.463941,509.133068,605.790022,686.682613,0.541923,3.106992,100.0
38682,22869,34563,22878,dry,1,1,2006-2010,5,,-105573.906236,-26.981,100.0,100.0,-1055.739062,509.133068,702.115253,-95016.625621,0.341573,1.891318,100.0
38682,22869,34563,22878,pre_monsoon,1,1,2006-2010,5,100.0,137.978185,-0.0356,100.0,100.0,1.379782,509.133068,575.024877,125.560148,0.189173,1.051083,100.0
38682,22869,34563,22878,monsoon,1,1,2006-2010,5,100.0,87.322308,1.7194,100.0,100.0,0.873223,509.133068,576.068052,80.336523,2.174259,13.313277,100.0
38682,22869,34563,22878,winter,1,1,2006-2010,5,100.0,4365.265209,23.2338,100.0,100.0,43.652652,509.133068,628.967634,4016.043993,4.08092,22.634311,100.0
38682,22869,34563,22878,dry,1,1,2011-2015,5,100.0,-1168.497855,-2.2578,100.0,100.0,-11.684979,509.133068,620.244094,-1052.433543,0.374682,2.040225,100.0
38682,22869,34563,22878,pre_monsoon,1,1,2011-2015,5,100.0,-3990.890298,-7.3096,100.0,100.0,-39.908903,509.133068,653.832047,-3631.710172,0.222419,1.299858,100.0
38682,22869,34563,22878,monsoon,1,1,2011-2015,5,100.0,667.664755,5.6938,100.0,100.0,6.676648,509.133068,619.637873,614.251575,1.148407,7.099795,100.0
38682,22869,34563,22878,winter,1,1,2011-2015,5,100.0,-5751.048157,-16.0666,100.0,100.0,-57.510482,509.133068,655.945656,-5290.964305,1.724231,10.675527,100.0
38682,22869,34563,22878,dry,1,1,2016-2021,6,100.0,-7447.477932,-3.601,100.0,100.0,-74.474779,509.133068,802.552699,-6750.568433,0.357995,2.105439,100.0
38682,22869,34563,22878,pre_monsoon,1,1,2016-2021,6,100.0,-2632.682091,0.4725,100.0,100.0,-26.326821,509.133068,564.504014,-2395.740703,0.215223,1.198994,100.0
38682,22869,34563,22878,monsoon,1,1,2016-2021,6,100.0,-257.158901,-5.709,100.0,100.0,-2.571589,509.133068,588.121783,-236.586189,0.913188,5.323374,100.0
38682,22869,34563,22878,winter,1,1,2016-2021,6,100.0,62.257773,-4.373,100.0,100.0,0.622578,509.133068,624.451119,57.277152,2.762717,15.798174,100.0
66995,22835,37182,22820,dry,2,0,2001-2005,5,,-2538715.330741,-393.0506,100.0,100.0,-25387.153307,780.336339,594.254456,-2286529.004487,0.054793,0.35605,100.0
66995,22835,37182,22820,pre_monsoon,2,0,2001-2005,5,100.0,5788.27315,4.156,100.0,100.0,57.882732,780.336339,629.283798,5267.328567,0.051146,0.303944,100.0
66995,22835,37182,22820,monsoon,2,0,2001-2005,5,100.0,149064.146408,221.1652,100.0,100.0,1490.641464,780.336339,624.971352,137139.014696,0.261596,1.66825,100.0
66995,22835,37182,22820,winter,2,0,2001-2005,5,100.0,-63686.028223,19.4292,100.0,100.0,-636.860282,780.336339,624.260608,-58591.145965,0.197567,1.233974,100.0
66995,22835,37182,22820,dry,2,0,2006-2010,5,,-183453.835613,-149.1656,100.0,100.0,-1834.538356,780.336339,748.859892,-165125.442652,0.095974,0.734425,100.0
66995,22835,37182,22820,pre_monsoon,2,0,2006-2010,5,100.0,-67739.284476,-20.4852,100.0,100.0,-677.392845,780.336339,658.967548,-61642.748873,0.064507,0.427555,100.0
66995,22835,37182,22820,monsoon,2,0,2006-2010,5,100.0,8995.178788,111.4934,100.0,100.0,89.951788,780.336339,651.510673,8275.564485,0.823026,5.271209,100.0
66995,22835,37182,22820,winter,2,0,2006-2010,5,100.0,1378.675687,8.7588,100.0,100.0,13.786757,780.336339,686.335973,1268.381632,1.125634,7.931976,100.0
66995,22835,37182,22820,dry,2,0,2011-2015,5,100.0,-176194.148644,-123.3918,100.0,100.0,-1761.941486,780.336339,743.732479,-158557.224733,0.085452,0.654353,100.0
66995,22835,37182,22820,pre_monsoon,2,0,2011-2015,5,100.0,47020.04819,40.2312,100.0,100.0,470.200482,780.336339,614.760505,42788.243853,0.089276,0.556369,100.0
66995,22835,37182,22820,monsoon,2,0,2011-2015,5,100.0,94400.472692,250.2436,100.0,,944.004727,780.336339,605.225384,86848.434877,0.45866,2.781504,100.0
66995,22835,37182,22820,winter,2,0,2011-2015,5,100.0,18759.747831,53.319,100.0,,187.597478,780.336339,605.949862,17258.968004,0.617514,3.745588,100.0
66995,22835,37182,22820,dry,2,0,2016-2021,6,,-649688.596428,-385.4225,100.0,100.0,-6496.885964,780.336339,670.55795,-589412.770192,0.113586,0.829046,100.0
66995,22835,37182,22820,pre_monsoon,2,0,2016-2021,6,100.0,-79942.306867,-81.838167,100.0,100.0,-799.423069,780.336339,675.555993,-72747.499249,0.065833,0.44306,100.0
66995,22835,37182,22820,monsoon,2,0,2016-2021,6,100.0,116159.386673,364.231,100.0,,1161.593867,780.336339,649.141302,106866.635739,0.329921,2.108051,100.0
66995,22835,37182,22820,winter,2,0,2016-2021,6,100.0,-14892.713572,-20.279333,100.0,100.0,-148.927136,780.336339,688.926928,-13701.296486,0.897132,6.385293,100.0
27329,22860,41300,22908,dry,1,1,2001-2005,5,9.643638,-29.817211,0.8534,0.308121,0.472576,-0.298172,0.965965,0.481814,-26.83552,83.586645,0.436072,0.613535
51017,22851,41300,22908,dry,1,1,2001-2005,5,8.366525,-157.837149,-11.322,1.116518,2.94763,-1.578371,0.291535,0.109877,-142.053434,83.586645,0.108938,1.50651
56698,22943,41300,22908,dry,1,1,2001-2005,5,34.031387,160.92689,23.3282,3.432072,3.129024,1.609269,0.356168,0.190396,145.372426,83.586645,0.168149,161.098472
61147,10479,41300,22908,dry,1,1,2001-2005,5,,-75.228298,-54.0634,0.765579,2.989343,-0.752283,0.40672,0.132212,-67.707502,83.586645,0.134344,-2.143061
68721,22902,41300,22908,dry,1,1,2001-2005,5,,-409.010831,-282.5592,5.708837,10.723269,-4.090108,74.062208,89.628411,-368.988836,83.586645,73.394465,-259.798784
75185,10483,41300,22908,dry,1,1,2001-2005,5,38.547318,-589.665456,-1.9992,12.797162,10.446457,-5.896655,1.186504,0.488917,-528.104728,83.586645,0.463872,784.710093
83317,10478,41300,22908,dry,1,1,2001-2005,5,84.55129,-195.653386,26.578,16.624414,8.36818,-1.956534,8.23643,5.174984,-176.319435,83.586645,4.550537,-27.340203
17311,22853,41300,22908,dry,2,0,2001-2005,5,0.763427,2.245837,-0.68296,0.056928,0.101979,0.022458,21.174377,21.990828,2.021249,83.586645,16.001749,-0.115243
19654,22816,41300,22908,dry,2,0,2001-2005,5,0.116842,-0.496703,-0.4658,0.024592,0.082748,-0.004967,0.108661,0.063295,-0.443086,83.586645,0.054793,1.14774
32908,22866,41300,22908,dry,2,0,2001-2005,5,4.124221,58.315351,-2.5282,0.849258,0.944463,0.583154,0.188962,0.049204,52.455137,83.586645,0.055526,-8.754958
