source_gww_id,source_gdw_id,target_gww_id,target_gdw_id,year,season,hops,direct,source_delta_storage_mcm,source_full_runoff_mcm,target_full_runoff_mcm,pair_impact_ratio,pair_impact_pct_of_target_runoff,pair_impact_days,runoff_coverage_pct,area_coverage_pct,activity_share_pct,drawdown_share_pct,fill_share_pct,signed_storage_change_share_pct
44124,22795,68721,22902,2004,dry,2,0,-27.031,0.114719,48.677449,-0.555308,-55.530847,-50.533071,0.235673,0.577862,4.260528,4.756919,,5.384233
45325,22805,68721,22902,2004,dry,2,0,0.099,0.073716,48.677449,0.002034,0.20338,0.185075,0.151437,0.279304,0.015604,,0.149533,-0.01972
63910,22879,68721,22902,2004,dry,2,0,-35.147,0.022128,48.677449,-0.722039,-72.203865,-65.705517,0.045459,0.288008,5.539742,6.185174,,7.000838
70830,10451,68721,22902,2004,dry,2,0,8.66,0.216459,48.677449,0.177906,17.790579,16.189427,0.44468,0.948657,1.364958,,13.080385,-1.724962
77528,6576,68721,22902,2004,dry,2,0,-9.407,7.379178,48.677449,-0.193252,-19.32517,-17.585905,15.159335,15.999684,1.482697,1.655445,,1.873755
64733,22804,68721,22902,2004,dry,3,0,-3.47,0.022697,48.677449,-0.071286,-7.128558,-6.486987,0.046628,0.150197,0.546929,0.610651,,0.69118
66995,22835,68721,22902,2004,dry,3,0,-430.573,0.234822,48.677449,-8.845431,-884.54306,-804.934185,0.482404,1.144872,67.86535,75.772302,,85.764697
76686,10459,68721,22902,2004,dry,3,0,-0.49,0.309658,48.677449,-0.010066,-1.006626,-0.91603,0.636143,2.22995,0.077232,0.08623,,0.097602
23471,22818,68721,22902,2004,dry,4,0,-0.1027,0.325696,48.677449,-0.00211,-0.210981,-0.191992,0.66909,2.3465,0.016187,0.018073,,0.020457
68612,10457,68721,22902,2004,dry,4,0,-13.533,0.197527,48.677449,-0.278014,-27.801375,-25.299251,0.405787,1.113938,2.133022,2.381539,,2.695602
47377,22814,68721,22902,2004,dry,5,0,-40.166,0.055492,48.677449,-0.825146,-82.514595,-75.088281,0.113999,0.270551,6.330819,7.068419,,8.000559
17311,22853,68721,22902,2004,pre_monsoon,1,1,-4.8117,16.427396,55.557163,-0.086608,-8.660809,-7.881337,29.568458,28.589989,1.311891,1.544837,,1.87837
19654,22816,68721,22902,2004,pre_monsoon,1,1,-0.791,0.041175,55.557163,-0.014238,-1.423759,-1.295621,0.074113,0.146715,0.215663,0.253957,,0.308787
45920,22874,68721,22902,2004,pre_monsoon,1,1,0.0,0.126502,55.557163,0.0,0.0,0.0,0.227697,1.030229,0.0,,,-0.0
53289,22812,68721,22902,2004,pre_monsoon,1,1,-65.519,0.018602,55.557163,-1.179308,-117.930789,-107.317018,0.033482,0.269968,17.863501,21.035433,,25.577014
58531,22842,68721,22902,2004,pre_monsoon,1,1,-0.379,5.126591,55.557163,-0.006822,-0.68218,-0.620784,9.227597,9.890352,0.103333,0.121681,,0.147952
21623,22796,68721,22902,2004,pre_monsoon,2,0,0.0,0.06989,55.557163,0.0,0.0,0.0,0.125798,0.152236,0.0,,,-0.0
26992,22794,68721,22902,2004,pre_monsoon,2,0,16.483,0.06989,55.557163,0.296685,29.668542,26.998373,0.125798,0.152236,4.494026,,29.803222,-6.43456
44124,22795,68721,22902,2004,pre_monsoon,2,0,-10.037,0.172049,55.557163,-0.180661,-18.066077,-16.44013,0.309679,0.577862,2.736549,3.222464,,3.918199
45325,22805,68721,22902,2004,pre_monsoon,2,0,0.0,0.081395,55.557163,0.0,0.0,0.0,0.146507,0.279304,0.0,,,-0.0
63910,22879,68721,22902,2004,pre_monsoon,2,0,-91.794,0.027747,55.557163,-1.652244,-165.224421,-150.354223,0.049943,0.288008,25.027278,29.471246,,35.834131
70830,10451,68721,22902,2004,pre_monsoon,2,0,-43.6,0.304314,55.557163,-0.784777,-78.47773,-71.414734,0.547749,0.948657,11.887371,13.998151,,17.020373
77528,6576,68721,22902,2004,pre_monsoon,2,0,0.0,13.430739,55.557163,0.0,0.0,0.0,24.174631,15.999684,0.0,,,-0.0
64733,22804,68721,22902,2004,pre_monsoon,3,0,-45.81,0.02657,55.557163,-0.824556,-82.455615,-75.03461,0.047825,0.150197,12.489919,14.707691,,17.883103
66995,22835,68721,22902,2004,pre_monsoon,3,0,0.0,0.201958,55.557163,0.0,0.0,0.0,0.363513,1.144872,0.0,,,-0.0
76686,10459,68721,22902,2004,pre_monsoon,3,0,38.75,0.447052,55.557163,0.69748,69.747982,63.470664,0.804671,2.22995,10.565037,,70.064604,-15.127052
23471,22818,68721,22902,2004,pre_monsoon,4,0,0.0731,0.463837,55.557163,0.001316,0.131576,0.119734,0.834882,2.3465,0.01993,,0.132173,-0.028536
68612,10457,68721,22902,2004,pre_monsoon,4,0,-47.311,0.271464,55.557163,-0.851573,-85.157337,-77.493176,0.488621,1.113938,12.899161,15.1896,,18.469056
47377,22814,68721,22902,2004,pre_monsoon,5,0,-1.417,0.050627,55.557163,-0.025505,-2.550526,-2.320979,0.091126,0.270551,0.38634,0.45494,,0.553162
17311,22853,68721,22902,2004,monsoon,1,1,-2.9942,60.041126,144.271256,-0.020754,-2.075396,-1.909364,41.616832,28.589989,0.443187,8.802794,,-0.492809
19654,22816,68721,22902,2004,monsoon,1,1,-0.397,0.087192,144.271256,-0.002752,-0.275176,-0.253162,0.060436,0.146715,0.058762,1.16716,,-0.065341
45920,22874,68721,22902,2004,monsoon,1,1,11.449,0.4089,144.271256,0.079357,7.935746,7.300886,0.283424,1.030229,1.694624,,1.784465,1.884365
53289,22812,68721,22902,2004,monsoon,1,1,-10.678,0.05018,144.271256,-0.074013,-7.401336,-6.809229,0.034781,0.269968,1.580505,31.392771,,-1.757468
58531,22842,68721,22902,2004,monsoon,1,1,-0.432,4.217191,144.271256,-0.002994,-0.299436,-0.275481,2.923098,9.890352,0.063942,1.270058,,-0.071102
21623,22796,68721,22902,2004,monsoon,2,0,0.119,0.19645,144.271256,0.000825,0.082484,0.075885,0.136167,0.152236,0.017614,,0.018548,0.019586
26992,22794,68721,22902,2004,monsoon,2,0,-6.059,0.19645,144.271256,-0.041997,-4.199728,-3.86375,0.136167,0.152236,0.896823,17.813149,,-0.997237
44124,22795,68721,22902,2004,monsoon,2,0,0.0,0.295477,144.271256,0.0,0.0,0.0,0.204807,0.577862,0.0,,,0.0
45325,22805,68721,22902,2004,monsoon,2,0,0.0,0.219204,144.271256,0.0,0.0,0.0,0.151939,0.279304,0.0,,,0.0
63910,22879,68721,22902,2004,monsoon,2,0,0.0,0.087324,144.271256,0.0,0.0,0.0,0.060528,0.288008,0.0,,,0.0
70830,10451,68721,22902,2004,monsoon,2,0,-3.51,0.59066,144.271256,-0.024329,-2.432917,-2.238284,0.40941,0.948657,0.519533,10.31922,,-0.577703
77528,6576,68721,22902,2004,monsoon,2,0,40.75,52.392811,144.271256,0.282454,28.245405,25.985772,36.315488,15.999684,6.031613,,6.351381,6.706951
64733,22804,68721,22902,2004,monsoon,3,0,-9.283,0.056247,144.271256,-0.064344,-6.434407,-5.919655,0.038987,0.150197,1.374024,27.291543,,-1.527868
66995,22835,68721,22902,2004,monsoon,3,0,439.531,0.580625,144.271256,3.04656,304.655973,280.283495,0.402454,1.144872,65.0572,,68.506224,72.341422
76686,10459,68721,22902,2004,monsoon,3,0,49.7,0.920287,144.271256,0.34449,34.448996,31.693077,0.637887,2.22995,7.356348,,7.746346,8.180012
23471,22818,68721,22902,2004,monsoon,4,0,0.1548,0.959629,144.271256,0.001073,0.107298,0.098714,0.665156,2.3465,0.022913,,0.024127,0.025478
68612,10457,68721,22902,2004,monsoon,4,0,99.889,0.501421,144.271256,0.692369,69.236938,63.697983,0.347554,1.113938,14.785075,,15.568909,16.440507
47377,22814,68721,22902,2004,monsoon,5,0,-0.661,0.133758,144.271256,-0.004582,-0.458165,-0.421512,0.092713,0.270551,0.097838,1.943306,,-0.108793
17311,22853,68721,22902,2004,winter,1,1,8.7561,16.306673,47.213274,0.185458,18.545844,17.062176,34.538322,28.589989,2.537582,,7.084567,-8.946774
19654,22816,68721,22902,2004,winter,1,1,-4.2938,0.007609,47.213274,-0.090945,-9.094476,-8.366918,0.016116,0.146715,1.244375,1.938836,,4.387302
45920,22874,68721,22902,2004,winter,1,1,-49.824,0.027485,47.213274,-1.055296,-105.529644,-97.087273,0.058214,1.030229,14.439362,22.497684,,50.908972
53289,22812,68721,22902,2004,winter,1,1,-68.31,0.007887,47.213274,-1.446839,-144.683887,-133.109176,0.016705,0.269968,19.796741,30.844909,,69.797525
58531,22842,68721,22902,2004,winter,1,1,-0.472,3.169035,47.213274,-0.009997,-0.999719,-0.919741,6.712169,9.890352,0.136789,0.213128,,0.482278
21623,22796,68721,22902,2004,winter,2,0,0.309,0.063973,47.213274,0.006545,0.654477,0.602119,0.135498,0.152236,0.08955,,0.250012,-0.315729
26992,22794,68721,22902,2004,winter,2,0,-0.861,0.063973,47.213274,-0.018236,-1.82364,-1.677749,0.135498,0.152236,0.249524,0.388779,,0.879749
44124,22795,68721,22902,2004,winter,2,0,0.0,0.025143,47.213274,0.0,0.0,0.0,0.053255,0.577862,0.0,,,-0.0
45325,22805,68721,22902,2004,winter,2,0,-4.676,0.060221,47.213274,-0.09904,-9.903994,-9.111675,0.12755,0.279304,1.355139,2.111416,,4.777825
63910,22879,68721,22902,2004,winter,2,0,19.52,0.005831,47.213274,0.413443,41.344305,38.036761,0.01235,0.288008,5.65704,,15.793647,-19.945069
70830,10451,68721,22902,2004,winter,2,0,-51.53,0.09233,47.213274,-1.09143,-109.143035,-100.411592,0.195559,0.948657,14.933773,23.268016,,52.652122
77528,6576,68721,22902,2004,winter,2,0,65.484,15.448996,47.213274,1.386983,138.698283,127.60242,32.721722,15.999684,18.977745,,52.983155,-66.909986
64733,22804,68721,22902,2004,winter,3,0,-4.229,0.005393,47.213274,-0.089572,-8.957227,-8.240649,0.011422,0.150197,1.225595,1.909576,,4.321091
66995,22835,68721,22902,2004,winter,3,0,-29.25,0.04302,47.213274,-0.619529,-61.952916,-56.996683,0.091119,1.144872,8.476865,13.207636,,29.886951
76686,10459,68721,22902,2004,winter,3,0,29.33,0.130844,47.213274,0.621224,62.12236,57.152571,0.277134,2.22995,8.50005,,23.730925,-29.968693
23471,22818,68721,22902,2004,winter,4,0,0.1949,0.134857,47.213274,0.004128,0.412808,0.379783,0.285634,2.3465,0.056483,,0.157694,-0.199144
68612,10457,68721,22902,2004,winter,4,0,-7.849,0.044679,47.213274,-0.166246,-16.624562,-15.294597,0.094632,1.113938,2.274698,3.544162,,8.019921
47377,22814,68721,22902,2004,winter,5,0,-0.168,0.013625,47.213274,-0.003558,-0.355832,-0.327366,0.028858,0.270551,0.048688,0.075859,,0.171658
17311,22853,68721,22902,2005,dry,1,1,1.5791,2.919686,8.151035,0.19373,19.372999,17.435699,35.819823,28.589989,0.170435,,0.605357,-0.39009
19654,22816,68721,22902,2005,dry,1,1,0.0,0.002659,8.151035,0.0,0.0,0.0,0.032617,0.146715,0.0,,,-0.0
45920,22874,68721,22902,2005,dry,1,1,-51.801,0.007477,8.151035,-6.355144,-635.514357,-571.962921,0.091734,1.030229,5.590967,7.781924,,12.796576
53289,22812,68721,22902,2005,dry,1,1,151.447,0.001378,8.151035,18.580094,1858.009359,1672.208423,0.016902,0.269968,16.345923,,58.058058,-37.412464
58531,22842,68721,22902,2005,dry,1,1,-0.502,0.389555,8.151035,-0.061587,-6.158727,-5.542854,4.779209,9.890352,0.054182,0.075414,,0.124011
21623,22796,68721,22902,2005,dry,2,0,0.343,0.016255,8.151035,0.042081,4.208054,3.787249,0.199424,0.152236,0.037021,,0.131491,-0.084732
26992,22794,68721,22902,2005,dry,2,0,1.878,0.016255,8.151035,0.2304,23.040018,20.736016,0.199424,0.152236,0.202696,,0.719942,-0.463929
44124,22795,68721,22902,2005,dry,2,0,0.0,0.008244,8.151035,0.0,0.0,0.0,0.101144,0.577862,0.0,,,-0.0
45325,22805,68721,22902,2005,dry,2,0,49.998,0.015414,8.151035,6.133945,613.394468,552.055021,0.189109,0.279304,5.396366,,19.167014,-12.351175
63910,22879,68721,22902,2005,dry,2,0,20.061,0.00137,8.151035,2.46116,246.115973,221.504376,0.016803,0.288008,2.165217,,7.690497,-4.955737
70830,10451,68721,22902,2005,dry,2,0,-314.154,0.026071,8.151035,-38.541607,-3854.160678,-3468.74461,0.319855,0.948657,33.907155,47.194505,,77.606523
77528,6576,68721,22902,2005,dry,2,0,0.0,2.659033,8.151035,0.0,0.0,0.0,32.622028,15.999684,0.0,,,-0.0
64733,22804,68721,22902,2005,dry,3,0,29.374,0.001566,8.151035,3.603714,360.371397,324.334257,0.019218,0.150197,3.170384,,11.260688,-7.256358
66995,22835,68721,22902,2005,dry,3,0,-280.765,0.013704,8.151035,-34.445317,-3444.531735,-3100.078562,0.168126,1.144872,30.303426,42.178566,,69.358326
76686,10459,68721,22902,2005,dry,3,0,-4.23,0.034752,8.151035,-0.518952,-51.895248,-46.705723,0.426353,2.22995,0.456551,0.635461,,1.044951
23471,22818,68721,22902,2005,dry,4,0,0.1943,0.03586,8.151035,0.023837,2.383746,2.145372,0.439949,2.3465,0.020971,,0.074486,-0.047999
68612,10457,68721,22902,2005,dry,4,0,-14.206,0.013981,8.151035,-1.742846,-174.284608,-156.856147,0.171521,1.113938,1.533277,2.134129,,3.509356
47377,22814,68721,22902,2005,dry,5,0,5.98,0.004168,8.151035,0.733649,73.364913,66.028422,0.051129,0.270551,0.645431,,2.292467,-1.47726
17311,22853,68721,22902,2005,pre_monsoon,1,1,1.1063,6.706491,48.493193,0.022814,2.281351,2.07603,13.829758,28.589989,0.357793,,0.550711,1.195084
19654,22816,68721,22902,2005,pre_monsoon,1,1,0.0,0.011781,48.493193,0.0,0.0,0.0,0.024295,0.146715,0.0,,,0.0
45920,22874,68721,22902,2005,pre_monsoon,1,1,13.467,0.078494,48.493193,0.277709,27.770908,25.271526,0.161865,1.030229,4.355421,,6.703805,14.547768
53289,22812,68721,22902,2005,pre_monsoon,1,1,-3.025,0.025152,48.493193,-0.06238,-6.237989,-5.67657,0.051868,0.269968,0.978328,2.79278,,-3.267766
58531,22842,68721,22902,2005,pre_monsoon,1,1,-0.565,2.526687,48.493193,-0.011651,-1.165112,-1.060252,5.210396,9.890352,0.182729,0.521627,,-0.610343
21623,22796,68721,22902,2005,pre_monsoon,2,0,0.467,0.026667,48.493193,0.00963,0.963022,0.87635,0.054991,0.152236,0.151034,,0.23247,0.504478
26992,22794,68721,22902,2005,pre_monsoon,2,0,1.125,0.026667,48.493193,0.023199,2.319913,2.111121,0.054991,0.152236,0.363841,,0.560019,1.215285
44124,22795,68721,22902,2005,pre_monsoon,2,0,0.0,0.058451,48.493193,0.0,0.0,0.0,0.120535,0.577862,0.0,,,0.0
45325,22805,68721,22902,2005,pre_monsoon,2,0,12.096,0.035729,48.493193,0.249437,24.943707,22.698773,0.073678,0.279304,3.91202,,6.021329,13.066741
63910,22879,68721,22902,2005,pre_monsoon,2,0,19.419,0.027572,48.493193,0.400448,40.044796,36.440764,0.056857,0.288008,6.280383,,9.666681,20.977435
70830,10451,68721,22902,2005,pre_monsoon,2,0,-90.095,0.105989,48.493193,-1.85789,-185.788962,-169.067955,0.218565,0.948657,29.138014,83.178692,,-97.325401
77528,6576,68721,22902,2005,pre_monsoon,2,0,0.0,5.473833,48.493193,0.0,0.0,0.0,11.287837,15.999684,0.0,,,0.0
64733,22804,68721,22902,2005,pre_monsoon,3,0,129.87,0.013413,48.493193,2.678108,267.810783,243.707812,0.027661,0.150197,42.001818,,64.648639,140.292468
66995,22835,68721,22902,2005,pre_monsoon,3,0,0.0,0.092407,48.493193,0.0,0.0,0.0,0.190556,1.144872,0.0,,,0.0
76686,10459,68721,22902,2005,pre_monsoon,3,0,-14.63,0.223032,48.493193,-0.301692,-30.169183,-27.453956,0.459925,2.22995,4.731552,13.506901,,-15.804103
23471,22818,68721,22902,2005,pre_monsoon,4,0,0.1706,0.233092,48.493193,0.003518,0.351802,0.32014,0.48067,2.3465,0.055174,,0.084924,0.184291
68612,10457,68721,22902,2005,pre_monsoon,4,0,5.335,0.106776,48.493193,0.110015,11.001544,10.011405,0.220187,1.113938,1.725415,,2.655736,5.76315
47377,22814,68721,22902,2005,pre_monsoon,5,0,17.83,0.024807,48.493193,0.36768,36.768047,33.458923,0.051156,0.270551,5.766477,,8.875685,19.260912
17311,22853,68721,22902,2005,monsoon,1,1,0.5713,158.188369,382.223266,0.001495,0.149468,0.13751,41.386379,28.589989,0.164462,,0.202967,0.265014
19654,22816,68721,22902,2005,monsoon,1,1,0.0,0.492641,382.223266,0.0,0.0,0.0,0.128888,0.146715,0.0,,,0.0
45920,22874,68721,22902,2005,monsoon,1,1,-40.501,2.783115,382.223266,-0.105962,-10.596163,-9.74847,0.728139,1.030229,11.659138,61.457338,,-18.787551
53289,22812,68721,22902,2005,monsoon,1,1,-4.848,0.489399,382.223266,-0.012684,-1.268369,-1.166899,0.12804,0.269968,1.395608,7.356489,,-2.248884
58531,22842,68721,22902,2005,monsoon,1,1,-0.622,17.556248,382.223266,-0.001627,-0.162732,-0.149714,4.593192,9.890352,0.179057,0.94384,,-0.288533
21623,22796,68721,22902,2005,monsoon,2,0,0.499,0.761227,382.223266,0.001306,0.130552,0.120108,0.199158,0.152236,0.143649,,0.177281,0.231475
26992,22794,68721,22902,2005,monsoon,2,0,0.96,0.761227,382.223266,0.002512,0.251162,0.231069,0.199158,0.152236,0.276358,,0.341061,0.445324
44124,22795,68721,22902,2005,monsoon,2,0,0.0,2.114407,382.223266,0.0,0.0,0.0,0.553186,0.577862,0.0,,,0.0
45325,22805,68721,22902,2005,monsoon,2,0,8.136,1.038722,382.223266,0.021286,2.128599,1.958311,0.271758,0.279304,2.342133,,2.890492,3.774117
63910,22879,68721,22902,2005,monsoon,2,0,15.787,0.670896,382.223266,0.041303,4.130308,3.799884,0.175525,0.288008,4.544649,,5.608677,7.323253
70830,10451,68721,22902,2005,monsoon,2,0,51.399,3.652925,382.223266,0.134474,13.447376,12.371586,0.955704,0.948657,14.796376,,18.260617,23.842901
77528,6576,68721,22902,2005,monsoon,2,0,0.0,116.642812,382.223266,0.0,0.0,0.0,30.516931,15.999684,0.0,,,0.0
64733,22804,68721,22902,2005,monsoon,3,0,63.872,0.423521,382.223266,0.167107,16.710652,15.3738,0.110805,0.150197,18.387014,,22.691923,29.62886
66995,22835,68721,22902,2005,monsoon,3,0,110.943,3.260916,382.223266,0.290257,29.025706,26.703649,0.853144,1.144872,31.937476,,39.414924,51.464094
76686,10459,68721,22902,2005,monsoon,3,0,-19.93,6.482366,382.223266,-0.052142,-5.21423,-4.797092,1.695963,2.22995,5.737306,30.242333,,-9.245102
23471,22818,68721,22902,2005,monsoon,4,0,0.1053,6.784126,382.223266,0.000275,0.027549,0.025345,1.774912,2.3465,0.030313,,0.03741,0.048846
68612,10457,68721,22902,2005,monsoon,4,0,11.653,3.657843,382.223266,0.030487,3.048742,2.804842,0.956991,1.113938,3.354582,,4.139983,5.405578
47377,22814,68721,22902,2005,monsoon,5,0,17.549,0.800402,382.223266,0.045913,4.591296,4.223992,0.209407,0.270551,5.05188,,6.234666,8.140607
17311,22853,68721,22902,2005,winter,1,1,0.0487,82.784745,793.777477,6.1e-05,0.006135,0.005644,10.429213,28.589989,0.007317,,0.008182,0.009279
19654,22816,68721,22902,2005,winter,1,1,1.7186,0.15593,793.777477,0.002165,0.216509,0.199188,0.019644,0.146715,0.258197,,0.288734,0.327463
45920,22874,68721,22902,2005,winter,1,1,9.311,1.226879,793.777477,0.01173,1.172999,1.079159,0.154562,1.030229,1.398855,,1.564297,1.774123
53289,22812,68721,22902,2005,winter,1,1,-2.913,0.707512,793.777477,-0.00367,-0.366979,-0.337621,0.089132,0.269968,0.43764,4.137984,,-0.555045
58531,22842,68721,22902,2005,winter,1,1,-0.66,156.590699,793.777477,-0.000831,-0.083147,-0.076495,19.727279,9.890352,0.099156,0.937545,,-0.125757
21623,22796,68721,22902,2005,winter,2,0,0.475,0.450089,793.777477,0.000598,0.05984,0.055053,0.056702,0.152236,0.071362,,0.079803,0.090507
26992,22794,68721,22902,2005,winter,2,0,3.494,0.450089,793.777477,0.004402,0.440174,0.40496,0.056702,0.152236,0.524927,,0.587011,0.665749
44124,22795,68721,22902,2005,winter,2,0,-30.713,1.070684,793.777477,-0.038692,-3.86922,-3.559683,0.134885,0.577862,4.614223,43.628528,,-5.852072
45325,22805,68721,22902,2005,winter,2,0,4.836,0.664097,793.777477,0.006092,0.609239,0.5605,0.083663,0.279304,0.726545,,0.812474,0.921454
63910,22879,68721,22902,2005,winter,2,0,9.082,0.348352,793.777477,0.011441,1.144149,1.052617,0.043885,0.288008,1.364451,,1.525824,1.730489
70830,10451,68721,22902,2005,winter,2,0,333.623,1.907279,793.777477,0.420298,42.029789,38.667406,0.240279,0.948657,50.122451,,56.050434,63.568706
77528,6576,68721,22902,2005,winter,2,0,-13.965,59.82458,793.777477,-0.017593,-1.759309,-1.618564,7.536694,15.999684,2.098057,19.837606,,-2.660899
64733,22804,68721,22902,2005,winter,3,0,127.867,0.279498,793.777477,0.161087,16.108671,14.819977,0.035211,0.150197,19.210328,,21.482334,24.363847
66995,22835,68721,22902,2005,winter,3,0,81.277,1.220646,793.777477,0.102393,10.239268,9.420126,0.153777,1.144872,12.210796,,13.654967,15.486563
76686,10459,68721,22902,2005,winter,3,0,-22.0,4.874018,793.777477,-0.027716,-2.771558,-2.549833,0.614028,2.22995,3.30521,31.251509,,-4.191892
23471,22818,68721,22902,2005,winter,4,0,-0.1456,5.092224,793.777477,-0.000183,-0.018343,-0.016875,0.641518,2.3465,0.021874,0.206828,,-0.027743
68612,10457,68721,22902,2005,winter,4,0,17.483,2.067948,793.777477,0.022025,2.202506,2.026306,0.26052,1.113938,2.62659,,2.937237,3.33122
47377,22814,68721,22902,2005,winter,5,0,6.004,0.497862,793.777477,0.007564,0.756383,0.695873,0.062721,0.270551,0.902022,,1.008704,1.144005
17311,22853,68721,22902,2006,dry,1,1,-0.1065,36.798249,157.930133,-0.000674,-0.067435,-0.060691,23.300335,28.589989,0.015048,0.024686,,0.068667
19654,22816,68721,22902,2006,dry,1,1,4.904,0.054203,157.930133,0.031052,3.105171,2.794654,0.034321,0.146715,0.692915,,1.77476,-3.161892
45920,22874,68721,22902,2006,dry,1,1,-268.464,0.357676,157.930133,-1.699891,-169.989093,-152.990183,0.226478,1.030229,37.932842,62.228568,,173.094257
53289,22812,68721,22902,2006,dry,1,1,-3.471,0.202878,157.930133,-0.021978,-2.197807,-1.978027,0.128461,0.269968,0.490438,0.80456,,2.237954
58531,22842,68721,22902,2006,dry,1,1,-0.684,27.738025,157.930133,-0.004331,-0.433103,-0.389793,17.563479,9.890352,0.096646,0.158548,,0.441014
21623,22796,68721,22902,2006,dry,2,0,0.116,0.259967,157.930133,0.000735,0.07345,0.066105,0.164609,0.152236,0.01639,,0.04198,-0.074792
26992,22794,68721,22902,2006,dry,2,0,5.679,0.259967,157.930133,0.035959,3.595894,3.236305,0.164609,0.152236,0.802419,,2.055233,-3.66158
44124,22795,68721,22902,2006,dry,2,0,13.44,0.737475,157.930133,0.085101,8.510092,7.659083,0.466963,0.577862,1.899016,,4.863943,-8.665545
45325,22805,68721,22902,2006,dry,2,0,1.083,0.330566,157.930133,0.006857,0.685746,0.617172,0.209312,0.279304,0.153023,,0.391938,-0.698273
63910,22879,68721,22902,2006,dry,2,0,0.864,0.067497,157.930133,0.005471,0.547077,0.49237,0.042739,0.288008,0.12208,,0.312682,-0.557071
70830,10451,68721,22902,2006,dry,2,0,168.02,1.269158,157.930133,1.063888,106.388817,95.749935,0.80362,0.948657,23.740524,,60.806532,-108.332205
77528,6576,68721,22902,2006,dry,2,0,-89.618,25.084097,157.930133,-0.567453,-56.745346,-51.070811,15.883034,15.999684,12.662649,20.772989,,57.781904
64733,22804,68721,22902,2006,dry,3,0,15.521,0.126432,157.930133,0.098278,9.827764,8.844987,0.080056,0.150197,2.193052,,5.617059,-10.007286
66995,22835,68721,22902,2006,dry,3,0,-45.208,0.367739,157.930133,-0.286253,-28.625316,-25.762785,0.232849,1.144872,6.387702,10.478981,,29.14821
